hostname;INTERFACE;LINK_STATUS;ADMIN_STATE;HARDWARE_TYPE;ADDRESS;BIA;DESCRIPTION;IP_ADDRESS;MTU;DUPLEX;SPEED;BANDWIDTH;DELAY;ENCAPSULATION;
;mgmt0;up;;GigabitEthernet;3c0e.23c5.a8a7;3c0e.23c5.a8a7;;192.0.12.20/24;1500;full-duplex;1000 Mb/s;1000000 Kbit;10 usec;ARPA;
;Ethernet1/1;up;up;1000/10000 Ethernet;544a.00ad.77b8;544a.00ad.77b8;<>To_ORI-A1_Te2/5;;1500;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/2;down (Administratively down);down;1000/10000 Ethernet;544a.00ad.77b9;544a.00ad.77b9;<*> AQUICFDZEUSR1-02_Eth1/2;;9216;auto-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/3;down (Administratively down);down;1000/10000 Ethernet;544a.00ad.77ba;544a.00ad.77ba;<*> AQUICFDZEUSR1-02_Eth1/3;;9216;auto-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/4;up;up;1000/10000 Ethernet;544a.00ad.77bb;544a.00ad.77bb;<*> AQUICLSZEUSR1-05_Eth1/14;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/5;up;up;1000/10000 Ethernet;544a.00ad.77bc;544a.00ad.77bc;<*> AQUICLSZEUSR1-06_Eth1/14;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/6;up;up;1000/10000 Ethernet;544a.00ad.77bd;544a.00ad.77bd;<*> AQUICLSZEUSR1-03_Eth2/14;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/7;up;up;1000/10000 Ethernet;544a.00ad.77be;544a.00ad.77be;<*> AQUICLSZEUSR1-04_Eth2/14;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/8;up;up;1000/10000 Ethernet;544a.00ad.77bf;544a.00ad.77bf;<> To_AQUIZEUSR1-01_Eth2/12;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/9;up;up;1000/10000 Ethernet;544a.00ad.77c0;544a.00ad.77c0;<> To_AQUIZEUSR1-02_Eth2/12;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/10;up;up;1000/10000 Ethernet;544a.00ad.77c1;544a.00ad.77c1;SIGMA_IDS _AQUIR1-MATRIXG-01;;1500;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/11;up;up;1000/10000 Ethernet;544a.00ad.77c2;544a.00ad.77c2;SIGMA_IDS _AQUIR1-MATRIXG-01;;1500;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/12;up;up;1000/10000 Ethernet;544a.00ad.77c3;544a.00ad.77c3;SIGMA_IDS _AQUIR1-MATRIXG-01;;1500;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/13;up;up;1000/10000 Ethernet;544a.00ad.77c4;544a.00ad.77c4;<*> AQUIR1-MKTPROD-CLS-N-FXP101_Eth1/49;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/14;up;up;1000/10000 Ethernet;544a.00ad.77c5;544a.00ad.77c5;<*> AQUIR1-MKTPROD-CLS-N-FXP102_Eth1/49;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/15;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77c6;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/16;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77c7;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/17;down (Administratively down);down;1000/10000 Ethernet;544a.00ad.77c8;544a.00ad.77c8;<*> AQUICFDZEUSR1-02_Eth1/17;;9216;auto-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/18;down (Administratively down);down;1000/10000 Ethernet;544a.00ad.77c9;544a.00ad.77c9;<*> AQUICFDZEUSR1-02_Eth1/18;;9216;auto-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;Ethernet1/19;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77ca;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/20;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77cb;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/21;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77cc;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/22;down (Administratively down);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77cd;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/23;down (Administratively down);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77ce;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/24;down (Administratively down);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77cf;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/25;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d0;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/26;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d1;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/27;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d2;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/28;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d3;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/29;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d4;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/30;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d5;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/31;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d6;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/32;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d7;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/33;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d8;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/34;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77d9;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/35;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77da;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/36;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77db;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/37;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77dc;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/38;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77dd;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/39;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77de;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/40;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77df;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/41;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e0;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/42;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e1;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/43;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e2;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/44;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e3;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/45;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e4;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/46;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e5;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/47;down (SFP not inserted);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e6;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet1/48;down (Administratively down);down;1000/10000 Ethernet;002a.6aa3.fc42;544a.00ad.77e7;;;1500;auto-duplex;auto-speed;10000000 Kbit;10 usec;ARPA;
;Ethernet2/1;up;up;40000 Ethernet;f8b7.e225.870c;f8b7.e225.870c;<*> AQUICFDZEUSR1-02_Eth2/1;;9216;full-duplex;40 Gb/s;40000000 Kbit;10 usec;ARPA;
;Ethernet2/2;down (Administratively down);down;40000 Ethernet;002a.6aa3.fc42;f8b7.e225.8710;RESERVED_FUTUR_L3BTOB;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet2/3;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;f8b7.e225.8714;RESERVED;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet2/4;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;f8b7.e225.8718;RESERVED;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet2/5;up;up;40000 Ethernet;f8b7.e225.871c;f8b7.e225.871c;<*> AQUICLSZEUSR1-07_Eth2/3;;9216;full-duplex;40 Gb/s;40000000 Kbit;10 usec;ARPA;
;Ethernet2/6;up;up;40000 Ethernet;f8b7.e225.8720;f8b7.e225.8720;<*> AQUICLSZEUSR1-08_Eth2/3;;9216;full-duplex;40 Gb/s;40000000 Kbit;10 usec;ARPA;
;Ethernet5/1;up;up;40000 Ethernet;003c.1016.b582;003c.1016.b582;<*> AQUICFDZEUSR1-02_Eth5/1;;9216;full-duplex;40 Gb/s;40000000 Kbit;10 usec;ARPA;
;Ethernet5/2;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;003c.1016.b586;RESERVED_FUTUR_L3BTOB;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet5/3;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;003c.1016.b58a;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet5/4;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;003c.1016.b58e;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet5/5;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;003c.1016.b592;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet5/6;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.fc42;003c.1016.b596;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;port-channel10;down (Administratively down);;Port-Channel;0000.0000.0000;0000.0000.0000;<*> AQUICFDZEUSR1-02-Po10;;9216;auto-duplex;10 Gb/s;100000 Kbit;10 usec;ARPA;
;port-channel11;up;;Port-Channel;f8b7.e225.870c;f8b7.e225.870c;<*> AQUICFDZEUSR1-02_Po11;;9216;full-duplex;40 Gb/s;80000000 Kbit;10 usec;ARPA;
;port-channel54;up;;Port-Channel;f8b7.e225.8720;f8b7.e225.8720;<*> AQUICLSZEUSR1-07_8_Po10;;9216;full-duplex;40 Gb/s;80000000 Kbit;10 usec;ARPA;
;port-channel55;down (No operational members);;Port-Channel;002a.6aa3.fc42;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel64;up;;Port-Channel;544a.00ad.77c4;544a.00ad.77c4;<*> AQUIR1-MKTPROD-CLS-N-FXP101_102_Po10;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel80;up;;Port-Channel;544a.00ad.77c1;544a.00ad.77c1;SIGMA_IDS _AQUIR1-MATRIXG-01;;1500;full-duplex;10 Gb/s;30000000 Kbit;10 usec;ARPA;
;port-channel81;down (No operational members);;Port-Channel;002a.6aa3.fc42;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4090;up;;Port-Channel;544a.00ad.77bc;544a.00ad.77bc;<*> AQUICLSZEUSR1-05-6_Po4090;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel4091;down (No operational members);;Port-Channel;002a.6aa3.fc42;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4094;up;;Port-Channel;544a.00ad.77bd;544a.00ad.77bd;<*> AQUICLSZEUSR1-03_Po4094;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel4095;down (No operational members);;Port-Channel;002a.6aa3.fc42;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;loopback37;up;;;;;;192.2.245.251/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;loopback42;up;;;;;;192.4.145.251/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;loopback53;up;;;;;;192.2.7.251/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;loopback90;up;;;;;LBK_MULTICAST_RP_RVP_RUS;192.2.7.253/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;Vlan1;down (Administratively down);down, autostate enabled;EtherSVI;002a.6aa3.fc42;;;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan10;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.128.79.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan11;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.192.79.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan12;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.224.79.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan15;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.56.71.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan16;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.56.79.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan17;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.56.87.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan18;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.56.95.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan19;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;;175.56.103.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan20;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;ADMIN_NAS  Internet Address is 174.129.8.252/24;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan22;down (Administratively down);down, autostate enabled;EtherSVI;002a.6aa3.fc42;;PZEUS_NonRouted_Antivirus - KEEP SHUT L2 ONLY  Internet Address is 10.0.64.1/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan23;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;PZEUS_STD_FO_VARONIS_AQUI  Internet Address is 175.128.87.252/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan30;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;HDI_AGILE_MARK_AQUILLA   Internet Address is 173.1.193.252/24;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan995;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;Int_Admin_NOOBA_IB  Internet Address is 192.0.15.163/27;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan2501;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;PRVSHAREDSERVICES_To_ORI-A1  Internet Address is 192.4.148.1/30;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan2503;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;PRVSHAREDSERVICES_To_AQUIZEUSR1-02  Internet Address is 192.4.148.9/30;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan3001;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.65.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3002;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.67.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3003;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.69.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3004;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.71.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3005;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.73.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3006;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.75.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3007;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.77.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3008;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.79.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3009;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.81.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3010;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.83.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3011;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.85.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3012;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_SERVICES  Internet Address is 173.1.87.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3013;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER13_AQUI  Internet Address is 173.1.89.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3014;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_GIMS-SGGSC1_AQUI  Internet Address is 173.1.91.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3015;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_GIMS-SGGSC2_AQUI  Internet Address is 173.1.93.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3016;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER16_AQUI  Internet Address is 173.1.95.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3017;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER17_AQUI  Internet Address is 173.1.97.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3018;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER18_AQUI  Internet Address is 173.1.99.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3019;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER19_AQUI  Internet Address is 173.1.101.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3020;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER20_AQUI  Internet Address is 173.1.103.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3021;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER21_AQUI  Internet Address is 173.1.105.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3022;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER22_AQUI  Internet Address is 173.1.107.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3023;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER23_AQUI  Internet Address is 173.1.109.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3024;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER24_AQUI  Internet Address is 173.1.111.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3025;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER25_AQUI  Internet Address is 173.1.113.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3026;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER26_AQUI  Internet Address is 173.1.115.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3027;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER27_AQUI  Internet Address is 173.1.117.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3028;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER28_AQUI  Internet Address is 173.1.119.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3029;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER29_AQUI  Internet Address is 173.1.121.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3030;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER30_AQUI  Internet Address is 173.1.123.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3031;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER31_AQUI  Internet Address is 173.1.125.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3032;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER32_AQUI  Internet Address is 173.1.127.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3033;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER33_AQUILA  Internet Address is 173.3.135.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3034;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER34_AQUILA  Internet Address is 173.3.143.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3035;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER35_AQUILA  Internet Address is 173.3.151.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3036;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER36_AQUILA  Internet Address is 173.3.159.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3037;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER37_AQUILA  Internet Address is 173.3.167.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3038;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER38_AQUILA  Internet Address is 173.3.175.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3039;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER39_AQUILA  Internet Address is 173.3.183.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3040;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER40_AQUILA  Internet Address is 173.3.191.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3041;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER41_AQUILA  Internet Address is 173.3.199.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3042;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER42_AQUILA  Internet Address is 173.3.207.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3043;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER43_AQUILA  Internet Address is 173.3.215.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3044;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER44_AQUILA  Internet Address is 173.3.223.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3045;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER45_AQUILA  Internet Address is 173.3.231.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3046;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER46_AQUILA  Internet Address is 173.3.239.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3047;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER47_AQUILA  Internet Address is 173.3.247.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3048;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;OUTSOURCING_PROVIDER48_AQUILA  Internet Address is 173.3.255.253/21;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3101;up;up, autostate enabled;EtherSVI;002a.6aa3.fc42;;NDG_REBOUND_PROVIDER1_AQUILA  Internet Address is 173.2.65.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
